artist.hotttnesss,artist.name,duration,end_of_fade_in,familiarity,key,loudness,mode,release.id,release.name,tempo,terms,time_signature,title,year
0.320789935,New Roanoke Jug Band,216.81587,0.31,0.418381812,4,-12.241,1,250395,A Pretty Gal's Love,92.932,jug band,4,I've Been Cryin' Since You've Been Gone,0
0.779968005,Nickelback featuring Kid Rock,223.99955,0.409,0.847451713,7,-3.709,1,290248,Charlie's Angels: Full Throttle (Music From The Motion Picture),156.005,alternative metal,4,Saturday Night's Alright (For Fighting),2003
0.429545085,SKYCLAD,361.24689,0,0.592699548,2,-8.294,0,167445,Another Fine Mess,167.504,folk rock,3,The One Piece Puzzle,1994
0.31318008,Loudermilk,272.03873,0,0.472468368,6,-6.564,1,297696,The Red Record,112.398,post-grunge,4,Mai,2002
0.384611084,Billie Jo Spears,175.20281,0.154,0.523714637,0,-12.551,1,747549,Blanket On The Ground,119.053,classic country,4,What I've Got In Mind,1976
0.349981054,Jazz Crusaders,267.91138,0.135,0.449689259,5,-8.945,0,88741,Louisiana Hot Sauce,93.368,jazz funk,4,Soul Etouffe,0
0.258505161,Esion Jim,439.64036,4.191,0.360078066,7,-7.531,1,590927,Backroom Beats 2,96.002,downtempo,4,Never-ending,0
0,Joe Grushecky,313.3122,0,0.503002306,9,-6.742,1,603940,Down the Road Apiece - Live,85.312,heartland rock,4,How Long,0
0.3138661,Mariano Yanani,124.83873,0.345,0.379734512,5,-16.069,1,172858,Babies Go To Sleep,68.311,lullaby,5,Cancion De Cuna_ Op. 49_ No. 4 (Brahms),0
0.437964733,Les Ogres De Barback,212.13995,0,0.652367864,0,-4.727,0,421964,Concert,86.092,chanson,3,Dubrovnic,0
0.453399083,UFO,313.7824,0.299,0.681130242,2,-10.534,1,25735,The Essential UFO,86.595,heavy metal,1,Out In The Street,0
0.370138414,Gene Simmons,155.11465,1.025,0.556531086,9,-10.313,1,375621,Haunted House:The Complete Gene Simmons on Hi Records,96.737,hard rock,1,Haunted House,1987
0.305093198,Crematorium,164.44036,0,0.548674175,8,-17.124,0,632778,For All Our Sins,86.633,death core,1,A Disconsolate Winter Landscape,0
0.521726648,Los Fabulosos,170.26567,0,0.774037142,5,-14.553,1,615473,Los 3 Paraguayos,83.741,ska,4,Galopera,0
0.29843473,Geoff Muldaur,217.88689,1.402,0.428061659,7,-26.772,1,461019,Is Having A Wonderful Time,82.759,samba,3,Tennessee Blues (Album Version),2008
0.370329865,Drag-On / DMX,232.82893,0.16,0.592665335,10,-6.051,1,15562,Opposite Of H20,102.889,rap,4,Niggas Die 4 Me,0
0,Memphis Sheiks,282.33098,0.334,0.35967774,9,-16.547,1,441356,Diamond In The Bluff,173.661,country blues,4,Diamond In The Bluff,0
0.379651219,Don Gibson,184.68526,0.297,0.540750151,7,-20.691,1,724643,Sweet Dreams,87.806,country rock,4,Release Me,1960
0.405234691,John Mayall & The Bluesbreakers,292.91057,0.413,0.626803106,6,-9.11,0,300489,Wake Up Call,89.949,blues-rock,4,Nature's Disappearing,2010
0.461230677,Take It Back!,204.90404,0.322,0.751216348,3,-4.696,0,771209,Can't Fight Robots,135.264,melodic hardcore,4,These Days,2008
0.291449548,Tony Murena,155.14077,0,0.359297439,1,-10.631,1,462244,Passion,213.995,chanson,1,Mambo Italiano,0
0.529166983,Fever Ray,556.06812,0,0.713782886,9,-6.817,0,405085,When I Grow Up,122.984,electronic,5,When I Grow Up,2009
0.334072669,Philip Bailey,210.93832,0.252,0.513264476,7,-14.064,1,293523,The Colours Of Christmas,160.313,jazz funk,4,Silent Night,1998
0.270025245,Neviss,169.66485,0.316,0.439789947,3,-5.782,1,272685,Backseat Travelling,94.318,british pop,4,Spain,2003
0.852186238,Chris Brown,188.89098,3.855,0.892688611,5,-6.969,1,640908,Graffiti,131.953,r&b,4,I.Y.A.,0
0.447386029,Sneaky Sound System,225.82812,1.303,0.744844377,7,-3.951,1,422770,Sneaky Sound System,130.053,alternative dance,4,Lost In The Future,2008
0.384549528,Little Eva,149.65506,0.177,0.590131052,0,-3.375,0,609792,Girls of the 60's,84.758,pop rock,1,The Loco Motion,2000
0.322590158,Thrilla U,226.95138,2.247,0.374041434,0,-7.66,0,260416,Sings R&B & Pop Hits,92.017,lovers rock,4,I Love You Baby,0
1.021255588,Daft Punk,329.53424,0,0.90284076,5,-5.019,0,28815,Homework,111.201,techno,4,Da Funk,1995
0.360871465,Joi,288.65261,0.087,0.679011869,3,-6.225,0,25178,Star Kitty's Revenge,159.991,breakbeat,4,What If I Kissed You Right Now?,0
0.576294651,Joy Division,229.69424,0,0.764287183,1,-6.525,0,163988,Unknown Pleasures [Collector's Edition],157.103,alternative,4,Transmission - [The Factory_ Manchester Live 11 April 1980],0
0.559925869,Janis Joplin,137.79546,3.164,0.803810768,9,-12.436,1,285465,Janis,123.293,blues-rock,4,Raise Your Hand,1988
0.35312499,Claire Hamill,313.05098,0.392,0.515847654,0,-11.878,1,376297,Voices,111.856,new age,4,Icicle Rain,0
0.407539019,The Tokens,149.34159,0.247,0.604282094,0,-10.68,1,462400,The Lion Sleeps Tonight,101.809,doo-wop,3,Ill Always Love You,1994
0.301502462,Bob Neuwirth,312.5024,0.466,0.434272038,2,-11.393,1,192744,Back To The Front,103.327,singer-songwriter,4,Great Escape (Good Intentions),0
0.374791219,Shriekback,286.06649,0.444,0.547938241,10,-12.519,0,221012,Cormorant,84.983,alternative dance,4,The Strongest Wind That Blows,2005
0.375652824,The Marx Brothers,102.13832,0.408,0.423401377,0,-13.742,0,237206,Horse Feathers / Animal Crackers,94.547,vaudeville,4,Main Title/Animal Crackers,0
0,Marcelo Radulovich,267.59791,2.229,0.473076881,0,-11.054,1,321974,To Lilliput & Back Vol. 1-,144.902,experimental pop,5,Non-Stop Floater,0
0,Nikos Xilouris,109.50485,0,0.460006628,7,-11.134,1,496323,Kiklos Seferi,106.435,greek,4,Ki An O Ageras Fisa,0
0.289191235,Kapelle Herrenweide,270.62812,0.101,0.063391824,4,-12.325,0,688967,Kavalierstart,96.596,humppa,3,Nie mehr heim,2009
0.502974636,Steel Pulse,261.35465,0.183,0.698452539,4,-6.653,1,601830,Rage and Fury,168.242,roots reggae,4,House of Love,1997
0.417499645,The Box Tops,148.61016,0.177,0.630630038,7,-12.345,1,300821,The Letter/Neon Rainbow,110.771,blue-eyed soul,3,People Make The World,1967
0.437464554,Gal Costa,189.57016,0.171,0.720823972,11,-12.485,0,500763,Minha Voz_ Minha Vida,177.281,brazilian pop music,1,Noites Cariocas (Minhas Noites Sem Sono),0
0.388112774,Percy Faith,159.76444,2.914,0.566796475,5,-16.445,1,725032,Porgy & Bess,89.924,instrumental pop,1,I Loves You Porgy,0
0.562506672,Daddy Yankee,172.90404,0,0.908984296,1,-4.064,1,792168,Daddy Yankee Mundial,93.029,reggaeton,4,Descontrol,2010
0,The Shirrows,361.9522,0.485,0.044595915,4,-5.417,1,707690,Shakin' All Over Again,173.776,freakbeat,4,Jenny Jenny,0
0.539644312,Busta Rhymes,231.60118,0,0.809828092,1,-10.067,0,556995,Genesis,106.961,hip hop,5,Genesis,2001
0.314104479,John Cephas & Phil Wiggins,158.30159,0.218,0.388096191,9,-14.947,1,441792,Gary Davis Style: The Legacy of Reverand Gary Davis,101.863,piedmont blues,1,Twelve Gates To The City,0
0.358681693,Mazz,183.562,0.37,0.527919316,7,-10.295,1,150068,Tejano All Stars: Masterpieces Vol 1,104.055,tejano,4,Con La Tinta De Mi Sangre,0
0.385305378,Mississippi Fred McDowell,226.37669,0.264,0.603268922,8,-15.448,0,219489,Good Morning Little School Girl,69.347,delta blues,4,You Gotta Move,1999
0.442765842,Loudon Wainwright III,128.15628,0,0.661080168,9,-16.117,1,396816,I'm Alright,193.637,modern rock,4,How Old Are You,1994
0.533842727,Cancer Bats,159.29424,0.136,0.689800593,5,-3.276,1,538716,Kerrang! The Album '09,110.096,southern rock,4,Engine Skull,2009
0.362116006,Russ Taff,343.37914,0,0.482615302,2,-9.193,1,280982,Rivers Of Joy,124.343,ccm,4,We Will Stand,1998
0.531399329,Electric Light Orchestra,57.44281,2.119,0.79789001,1,-21.488,1,287594,Flashback,92.502,art rock,1,Indian Queen,0
0.355022011,To My Surprise,175.22893,0,0.480377153,7,-2.17,1,620533,To My Surprise,149.654,experimental rock,4,Easy or Not (Album Version),2003
0.362218957,The Del McCoury Band,198.63465,0.297,0.608703568,11,-8.61,1,757773,It's Just The Night,163.92,bluegrass,4,Hillcrest Drive,0
0.276394576,Sly Dunbar,225.07057,0.585,0.399889943,6,-14.941,0,249631,Cassava Piece Riddim,88.489,lovers rock,1,Casava Piece Riddim,0
0.428650989,Cockney Rejects,176.01261,0,0.608824806,4,-10.581,0,249122,Live And Loud,138.836,oi,4,Easy Life (Live),1997
0.341061399,Orquesta Broadway,421.35465,0.173,0.398858713,9,-15.314,1,372030,Paraiso,115.521,charanga,4,Principe Nino - Original,1981
0.36091623,Sophie Tucker,142.78485,0.165,0.451784406,5,-10.666,1,301426,The Golden Jubilee Album,135.021,vaudeville,4,Life Upon The Wicked Stage,0
0,Perrocker,304.1171,0,0.371975602,2,-14.12,1,486847,Estrella de Ros,125.226,alternative,5,Salsa pa tA,0
0,Terry Muska,113.05751,0,0.113542933,4,-17.609,1,251546,The Tarrega Legacy (Music of the Father of the Classical Guitar),72.582,classical,3,Lagrima,0
0.47701979,Why?,118.38649,0,0.822034962,10,-9.035,1,226559,Sanddollars EP,119.983,hip hop,4,Sick 2 Think,0
0.23451976,Florida Boys,114.62485,0.073,0.434026368,5,-7.356,1,580964,World's Most Beloved Hymns - Vol 2,96.622,southern gospel,4,Mansion in the Sky,0
0.314644327,HardNox,202.60526,0.16,0.513081378,11,-4.897,1,681947,Going Out Tonight (feat. Jaime) - Single,125.077,alternative hip hop,4,Going Out Tonight,0
0.497050959,The Stooges,16.92689,0.247,0.732603394,0,-19.585,1,65428,1970: The Complete Fun House Sessions,67.03,experimental rock,4,Studio Dialogue (#26),0
0.409244639,Quadro Nuevo,215.30077,0.168,0.53002231,7,-10.232,1,63876,Luna Rossa,188.626,tango,1,Allez_ Glissez!,2002
1.082502557,Kanye West / Lupe Fiasco,236.72118,0.258,0.877213746,9,-5.263,1,351707,Touch The Sky,106.825,hip hop,4,Touch The Sky,2010
0.448452837,Headhunter,267.59791,4.005,0.60773432,8,-6.536,1,208681,Rebirth,141.36,dubstep,3,Don't Bogart,0
0.360350448,Sister Rosetta Tharpe,84.11383,0.168,0.553104833,1,-21.669,1,373701,Never Alone,100.399,religious music,4,Oh The Joy That Came To Me,0
0.293089232,Billy Price_ Fred Chapellier,356.93669,0.589,0,8,-9.102,0,597233,Night work,106.492,blues-rock,4,Love and happiness,0
0.327258977,DMZ,151.87546,0,0.469991963,4,-6.494,1,515079,Live At The Rat,101.926,dubstep,1,Don't Start Me Cryin' Now,0
0.4662243,Philip Glass,231.10485,0.532,0.711380096,0,-14.383,0,246677,Philip Glass: Saxophone,176.122,chamber music,1,Concerto For Saxophone (Quartet Version): Movement IV,0
0.504307726,Agnostic Front,122.17424,0.096,0.701441759,2,-5.218,1,274824,Warriors,185.453,hardcore punk,7,Come Alive,2007
0.633339909,Bob Dylan,320.70485,0.136,0.675384812,3,-14.089,1,283002,Time Out Of Mind,94.161,blues-rock,4,Trying To Get To Heaven,1997
0.328237664,Frank Chacksfield & His Orchestra,155.37587,3.274,0.338014664,0,-19.61,1,756130,Velvet And Lovely Lady,151.195,space age pop,3,Misty Valley,2001
0.310065425,Frl.Menke,217.20771,0.305,0.505009563,5,-11.016,1,757197,Ich will's gefA$?hrlich,90.954,german pop,4,Sehnsuchtsexpress,0
0.31401179,The Rance Allen Group,337.162,0.253,0.488008882,0,-4.152,1,103872,All the Way,105.994,jazz funk,4,Do Your Will (Album Version),0
0.322070547,Ramy Ayach,239.80363,3.75,0.446603329,10,-5.942,0,196623,Albi Mal,88.015,pop folk,4,Heyya Heyya,0
0.667294596,Snow Patrol,229.642,0,0.818319359,7,-14.848,1,450,Snow Patrol: Sessions@AOL,74.576,indie rock,1,Spitting Games,2003
0.336106342,Theodor Zox,381.23057,0,0.486766782,2,-11.941,1,576697,Run Away,83.991,tech house,3,System of Play,0
0.26173013,Flowin Immo et Les Freaqz,225.59302,15.186,0.369988124,11,-7.486,0,758701,Immoment,83.321,hip hop,5,So hell mit Klause Duo,2009
0.464156504,Everly Brothers,125.02159,0,0.575191769,7,-15.036,1,647436,The Very Best Of,82.461,rock 'n roll,4,Oh What A Feeling,0
0.69616111,Rise Against,181.57669,0,0.821718693,3,-3.696,0,36714,The Sufferer & The Witness,209.141,hardcore punk,4,Drones,2006
0.441298077,Refractory,358.89587,2.212,0.520267618,5,-5.613,1,486459,Refractory,123.96,vocal jazz,5,Check the bomb,0
0.439843854,Luis Alberto Spinetta,209.47546,0.259,0.57763315,9,-16.079,1,216883,Silver Sorgo,196.52,rock 'n roll,3,Llama y VerA!s,2001
0.311617485,Koffi Olomide,293.27628,0.281,0.453444931,7,-8.756,1,254513,Tcha Tcho,89.92,zouk,7,Elle Et Moi,0
0.395217687,Eason Chan,221.80526,0,0.555277224,11,-8.698,0,337167,Get A Life,101.37,cantonese pop,4,Xiang Zai Le Huo,0
0.345109487,Various Production,191.99955,0,0.547040707,7,-8.862,0,314640,Maskmen,145.064,grime,4,Wot U Say,2008
0.549204384,Sex Pistols,189.17832,0,0.73118423,0,-14.683,0,75500,Submission,152.899,punk,4,Chatterbox,2004
0.377828215,Open Hand,486.97424,2.339,0.614887588,9,-7.655,0,717115,The Dream,86.308,post-grunge,4,Never Alone,1999
0.389100776,Lesley Gore,140.2771,0.131,0.606925359,9,-7.541,1,123479,'60s Pop Number 1's,129.161,brill building pop,1,It's My Party,1963
0.396596275,Gene Pitney,146.9122,0.194,0.556410013,10,-13.254,1,822595,The Country Side of Gene Pitney,79.112,brill building pop,3,For Me This Is Happy,0
0.398547535,Inspiral Carpets,230.05995,1.071,0.605109702,10,-4.134,0,10167,Greatest Hits,150.226,indie rock,4,Keep The Circle Around,1999
0.526846925,Ennio Morricone,118.33424,0.386,0.736440741,9,-11.008,0,312415,Le Ruffian (Bande originale du film de JosA(c) Giovanni (1982)),87.153,easy listening,1,Sporco Ma Distinto,1983
0.2543565,Johnny Daye,176.90077,0.253,0.410850088,11,-11.323,0,136655,Stax-Volt: The Complete Singles 1959-1968,118.563,blue-eyed soul,4,What'll I Do For Satisfaction (LP Version),0
0.351652334,Stephen Warbeck,123.68934,0.474,0.510208284,9,-16.039,0,64144,Dreamkeeper,116.259,soundtrack,4,Birth Of The Falls,2003
0.3138666,An Cafe,310.12526,0.328,0.455371855,9,-4.802,0,395941,Magnya Carta,148.991,dance rock,4,Portraying Light With Rainbow Colored Crayon,0
0.515058318,The Wreckers,211.59138,0,0.785230454,4,-5.809,1,185990,Way Back Home: Live From New York City,152.208,country music,1,Damn That Radio [Live],2007
0.285989808,Charlie McCoy,197.79873,0.078,0.370191165,8,-13.483,1,285607,HarpinA' The Blues,113.293,country gospel,1,Columbus Stockade Blues,1991
0.437464554,Gal Costa,171.85914,0.258,0.720823972,0,-10.874,1,424639,Aquarela Do Brasil,118.047,brazilian pop music,1,Camisa Amarela,1980
0.442948945,Enuff Z Nuff,182.15138,0.364,0.617473325,11,-8.649,1,642958,Tweaked,158.795,power pop,4,Style,0
0.335607264,Gershon Kingsley,180.08771,0.165,0.476986277,7,-11.826,1,420274,Music To Moog By Gershon Kingsley,130.831,space age pop,1,Trumansburg Whistle,1969
0.327807549,Winifred Phillips,141.19138,2.502,0.42073381,0,-15.835,1,620887,Spore Hero,130.195,game,4,Sporable,2009
0.227387569,Harry Lauder,177.6322,0.315,0.481595213,2,-22.55,0,668808,Stop Your Tickling Jock,162.993,vaudeville,1,Portobello Lass,0
0.625428356,Kenny Rogers,167.00036,0.154,0.742548135,9,-14.406,1,768293,Country Superstar,187.128,country rock,4,Reuben James,1993
0.409484253,Zombina & The Skeletones,145.3971,0,0.603602148,0,-6.264,0,585299,Death Valley High,94.754,psychobilly,4,The Waiting,2006
0.537675628,MxPx,183.97995,0.103,0.763010513,11,-3.861,1,706025,Panic,87.779,christian rock,4,Grey Skies Turn Blue,2004
0.482100019,Bad Company,229.58975,0,0.696816892,7,-8.064,1,781923,In Concert: Merchants Of Cool,102.984,blues-rock,4,Rock Steady,1974
0.338800176,Cannon's Jug Stompers,186.64444,0.131,0.487124953,11,-14.897,1,597425,The Best Of Cannon's Jug Stompers,139.606,jug band,1,Heart Breakin' Blues,0
0.393215104,Tyrone Davis,277.41995,0.316,0.543866303,5,-9.998,0,599659,Call Tyrone,84.955,chicago soul,3,I Can't Help Myself,0
0.396357754,Zumpano,228.46649,0.345,0.502942307,1,-8.394,0,192241,Look What The Rookie Did,159.784,power pop,1,Wraparound Shades (Album),1995
0.677087547,30 Seconds To Mars,472.39791,0.27,0.909324834,3,-6.736,1,35166,30 Seconds To Mars,121.518,rock,5,Year Zero,2002
0,Birmingham Jubilee Singers,183.27465,0.258,0.338370155,8,-18.697,1,174800,Birmingham Jubilee Singers Vol. 1 (1926-1927),150.405,gospel,4,King Jesus Is My Captain,0
0.356835221,Ill Harmonics,59.03628,2.305,0.502288682,9,-8.343,1,33949,Take Two,180.415,hip hop,3,Profound Sound (Take Two Album Version),0
0.519965479,Thrice,349.80526,0,0.873238653,5,-9.454,1,342901,Live At The House Of Blues,143.59,post-hardcore,4,The Earth Isn't Humming,2008
0.344968846,Davol,264.09751,4.888,0.419083777,1,-15.991,1,540532,Nature Of The Beast,102.015,new age,4,Champion (World),0
0.463608077,Who Made Who,265.32526,0.42,0.6214867,11,-6.145,0,501989,Gomma Dance Tracks Vol. 2,132.974,disco,4,Satisfaction,2004
0.362870817,Shelby Flint,121.25995,0.328,0.374102982,2,-15.276,0,46697,Cast Your Fate To The Wind,35.691,glam rock,4,I've Grown Accustomed To His Face I've Grown Accustomed To His Face,0
0.287752993,Aimable,180.45342,0,0.388999435,0,-15.966,1,789508,Music of the little Four,106.953,chanson,1,Tango Andorra,0
0.496783015,K.I.Z.,231.18322,0.38,0.739834489,7,-4.547,1,715000,Das Rap Deutschland KettensA$?gen Massaker,151.488,hip hop,7,Autofokus,2005
0.30474366,Orquesta Sublime,168.30649,0,0.496244737,7,-8.631,1,697633,20 Superhits Charangueros,101.345,salsa,4,El divertido,0
0.413296282,Pelle Carlberg,247.24853,0,0.64072063,9,-5.603,1,783439,In A Nutshell,169.994,twee pop,4,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,2007
0.333858125,Out Of The Grey,225.95873,0,0.431065291,7,-9.598,1,148614,Gravity,87.76,ccm,7,Dreaming Of April,1995
0.667294596,Snow Patrol,214.5171,0,0.818319359,4,-14.309,1,613236,Snow Patrol Late Night Tales,114.954,indie rock,1,New Sensation,2009
0.208174547,Dart,340.53179,0.456,0.443246312,0,-10.008,1,494178,Don't Let The Bastards Get You Down,148.027,post-grunge,4,For The Good Times,2002
0.360054673,Milieu,371.87873,0,0.565102058,10,-13.08,1,455163,Remodelled,87.003,downtempo,4,Blackwood Moth,2007
0.30285542,DJ Nasty,194.29832,0.189,0.582365879,0,-12.624,1,793434,Cherry Popper,149.984,bass music,4,Pussy Hole,0
0,GA1/4nter Noris,156.62975,0,0.059626097,0,-11.793,1,139457,Millennium-Tanzparty,124.394,beat,4,El Cumbanchero,1985
0.385470551,Jeff And Sheri Easter,170.4224,0.421,0.535292736,5,-6.15,1,148804,My_ Oh My!,180.073,southern gospel,4,Wolf In Sheep's Clothing,0
0.54794043,Plies,233.42975,0.078,0.919517092,9,-9.545,1,143384,The Real Testament,110.933,gangster rap,4,Goons Lurkin (Instrumental Album Version),2007
0.247340584,React,158.27546,0.172,0.485107918,8,-9.68,1,220624,Deus Ex Machina,134.648,happy hardcore,4,Lost Circles,0
0,ZENFU,130.71628,0.13,0.389311807,4,-4.689,0,270673,tiefblau,143.126,glam,4,Tanz,0
0.370679834,Los Amigos Invisibles,24.34567,0,0.700716633,5,-21.978,1,238129,The New Sound of the Venezuelan Gozadera,142.453,funk rock,5,Nerio Compra Una Contestadora,1998
0.516658581,Korpiklaani,250.8273,0,0.702677511,7,-4.535,1,472541,Karkelo,99.995,folk rock,1,Isku PitkA$?stA$? Ilosta,2009
0.150857762,Brian Dullaghan,190.56281,0.392,0.29143326,3,-15.892,1,678270,Songs For A Wedding - 18 Songs For That Special Day,90.255,irish folk,4,Can't Help Falling In Love,0
0.445222198,Salt The Wound,241.162,0,0.642030477,2,-5.056,1,781019,Ares,174.424,death core,7,From My Hands,2009
0.289902932,Winston Reedy,268.61669,2.415,0.433507626,0,-7.097,1,244426,Love Thing,130.812,lovers rock,4,Paradise In Your Eyes,0
0.804830428,Eminem,291.10812,0,0.871010615,4,-3.353,0,389026,Curtain Call,174.731,hip hop,4,The Way I Am,2000
0.560205546,Fergie,263.05261,0,0.873627174,1,-6.502,1,456693,The Dutchess,129.997,pop rap,4,Voodoo Doll,0
0.735208878,Johnny Cash,120.99873,0.264,0.817256939,8,-12.308,1,703451,Mi Collection - Volume 2,110.43,honky tonk,4,One More Ride (Digitally Remastered),0
0.356950956,Flink,160.91383,0.177,0.482733228,6,-6.103,0,326227,Moog,147.934,alternative rock,4,Sunset Manifesto,0
0.580013183,Seal,257.48853,0.375,0.567313224,10,-7.762,0,7315,Killer,117.988,dance pop,4,Killer (Single Version),0
0.347298867,Daniel Paul,323.60444,0.107,0.405805951,4,-11.556,0,618130,Coming Back For More,120.04,kirtan,4,Coming Back For More feat. Colin Corvez,0
0.43568407,Maximilian Hecker,370.02404,38.249,0.621121051,5,-13.538,0,420820,Lady Sleep,243.981,chamber pop,4,Birch,2005
0.39560835,Albert Collins,356.25751,0,0.628102577,7,-11.893,1,28610,Collins Mix,94.557,texas blues,4,Same Old Thing,1993
0.562506672,Daddy Yankee,235.15383,0,0.908984296,4,-4.13,0,106394,El Cartel: The Big Boss,91.026,reggaeton,4,A Lo Clasico,2007
0.341976804,Hacken Lee,424.82893,0,0.487693972,7,-15.198,1,337157,De Xin Ying Shou Yan Chang Hui 2006,124.984,cantonese pop,3,Zhi Xiang Ni hui Yi,0
0.299705214,Jimmy Riley,216.39791,0.351,0.477724733,1,-6.895,1,568312,Love Canticle,159.943,roots reggae,4,Amaze,0
0.369511565,The Cortinas,219.01016,0,0.514624265,4,-7.687,1,565748,Please Don't Hit Me,134.985,new wave,3,Radio Rape,1978
0.39207578,Masta Ace Incorporated,295.1571,0,0.663952863,11,-7.687,1,94942,Sittin' On Chrome,88.12,bass music,5,Ain't No Game,1995
0.405178359,Hot Tuna,461.71383,0,0.567278871,1,-9.989,0,521693,LIVE AT SWEETWATER II,138.512,blues-rock,4,Parchman Farm,2004
0.304310733,Abijah,204.77342,3.106,0.504424856,2,-18.818,1,186308,Abijah,81.025,roots reggae,3,Children Of Love,2003
0.550991009,The Misfits,85.9424,0.196,0.853725857,11,-5.542,1,47597,American Psycho,212.293,horror punk,4,The Haunting,1997
0.429547122,Dickies,152.94649,2.281,0.506307966,2,-9.428,0,511272,Locked 'n' Loaded,104.231,peace punk,1,Just Say Yes,0
0.314378908,Pee Wee Crayton,163.10812,0.35,0.13348933,5,-10.446,0,383845,Blues Guitar Magic,116.461,texas blues,3,Old Fashioned Baby,0
0.251131267,Tito Allen,322.21995,0,0.414488208,7,-14.305,0,609591,Clase y Sabor,183.636,salsa,4,A Veces Hablo De Ti,0
0.516234384,Audio Adrenaline,279.97995,4.992,0.687478318,9,-5.934,1,208179,Some Kind Of Zombie,108.351,ccm,4,Some Kind Of Zombie (Criscoteque Remix),1997
0,Jessie Lee Miller,116.92363,0,0.528509678,0,-7.391,0,482735,Now You're Gonna Be Loved,188.979,rockabilly,4,All or Nothin' Gal,2005
0.187676301,David & Steve Gordon,532.27057,14.681,0.387242595,11,-18.799,0,644018,Christmas in the Southwest,131.991,meditation,4,Faithkeeper_ Part 1,0
0.39046558,Billy May & His Orchestra,312.92036,0.223,0.429693691,8,-10.703,1,234582,The Original Ballroom Dancing Album,103.532,space age pop,1,Fascinating Rhythm (Instrumental) (2007 Digital Remaster),0
0.586729913,Kiss,241.08363,0.078,0.773075676,9,-8.021,1,33541,Asylum,99.761,hard rock,1,Radar For Love,0
0.228792058,Cool cavemen,234.762,0.062,0.503467221,10,-5.976,0,465192,Multipolar,93.715,funk rock,5,Everyone make love,0
0.34369745,Philippe Sarde,528.22159,2.688,0.455679779,0,-23.178,0,498055,"Princesses / Un FrA""re",137.658,smooth jazz,4,"Grand FrA""re",0
0.411545814,Back Door Slam,319.84281,0,0.55454855,3,-4.325,0,555515,Roll Away,92.971,blues-rock,4,Heavy On My Mind (Album Version),2007
0.453399083,UFO,314.17424,0,0.681130242,2,-6.763,1,267742,Strangers In The Night (Remaster),131.5,heavy metal,4,Out In The Street (Live) (2008 Digital Remaster),0
0.360350448,Sister Rosetta Tharpe & Marie,146.80771,0.281,0.553104833,9,-7.386,0,443078,Backline Volume 47,80.893,religious music,4,Up Above My Head,2004
0.578301634,Phil Collins,154.93179,0.107,0.655921418,5,-15.433,0,40836,Face Value,100.042,soft rock,4,I'm Not Moving,1981
0.300918429,Alain-FranASSois,172.01587,0.079,0.380317056,4,-5.704,1,685601,Vivant,107.986,french pop,4,Playa del sous-sol,0
0.553393663,Oasis,324.80608,0.096,0.834564098,2,-7.588,1,15862,Supersonic,100.146,british pop,4,Columbia,0
0.481655862,John Cale,199.96689,0.45,0.749317801,5,-20.172,1,397182,Paris s'A(c)veille,110.1,experimental rock,4,Antarctica Starts Here,1973
0.544257506,Stevie Ray Vaughan And Double Trouble,281.05098,0.067,0.78303711,1,-9.882,1,402900,3 CD Slipcase,121.616,texas blues,4,Couldn't Stand The Weather,1985
0.430942043,David Arkenstone,272.97914,0.253,0.639436949,11,-12.958,0,385023,Chillout Lounge,108.014,celtic,4,Big Bounce,2009
0,Jeff Massanari Trio,253.85751,0.212,0.146601317,5,-9.924,1,602505,For The Music,183.801,guitarist,4,Closin' Moes,0
0.461194807,Camp Lo,222.40608,0.073,0.655483478,3,-11.502,0,483356,The Best of Camp Lo Vol. 2,196.45,pop rap,4,Bubblin' (Anita Demo),0
0.312190887,David Johansen,247.97995,0.15,0.450821298,2,-7.436,1,501052,In Style (With Bonus Tracks),87.373,pop rock,3,In Style,1979
0.451570771,Bill Engvall,482.21995,0,0.584266182,5,-11.689,1,56685,Dorkfish,112.964,comedy,3,T-Ball and Indian Guides (LP Version),1998
0.581505803,The Almost,240.79628,0.103,0.829851317,4,-5.353,0,627198,Monster Monster,136.147,post-hardcore,4,Summer Summer,2009
0.373845335,FranASSoise Hardy - Maurane,194.24608,0,0.195130914,7,-16.904,1,52674,"ParenthA""ses",105.156,chanson,3,La Rue Du Babouin,0
0.322125889,Kitty Kallen,165.45914,2.699,0.458954416,1,-15.555,1,301400,Our Lady... Kitty Kallen,94.064,cool jazz,7,Our Lady Of Fatima,0
0.304184256,Peggy Zina,177.44934,0.709,0.324677431,8,-14.236,0,210431,Trexe,107.55,modern laika,4,Ithaki,0
0.325563671,Tshala Muana,390.63465,0.194,0.448644086,7,-5.252,1,249054,Mutuashi,137.349,world beat,4,Banda Yango,2001
0.414667368,The Sensational Alex Harvey Band,316.81261,0,0.569860089,5,-12.936,1,26846,Live / The Penthouse Tapes,90.689,glam rock,3,Delilah,1975
0.514513277,Chucho ValdA(c)s,375.03955,0,0.709967526,5,-20.259,1,425773,Cancionero Cubano,80.789,bossa nova,1,Reprise: TAo mi delirio - Guajira - Si te contara - El manisero,0
0.522047955,New Order,288.02567,0,0.720711058,11,-5.729,0,332020,Technique [Collector's Edition],146.29,alternative dance,4,Guilty Partner,1989
